date,state,partial,full,booster,booster2
2021-12-11,W.P. Labuan,8,4,96,0
2021-12-11,W.P. Putrajaya,2,3,270,0
2021-12-12,Johor,240,334,7214,11
2021-12-12,Kedah,190,331,3199,3
2021-12-12,Kelantan,155,379,1259,15
2021-12-12,Melaka,0,1,1125,0
2021-12-12,Negeri Sembilan,24,21,2587,1
2021-12-12,Pahang,6,17,1982,5
2021-12-12,Perak,55,87,2967,6
2021-12-12,Perlis,7,3,332,0
2021-12-12,Pulau Pinang,40,44,5135,3
2021-12-12,Sabah,127,209,1036,5
2021-12-12,Sarawak,37,69,12758,5
2021-12-12,Selangor,230,336,13271,10
2021-12-12,Terengganu,191,210,3194,5
2021-12-12,W.P. Kuala Lumpur,76,314,7612,17
2021-12-12,W.P. Labuan,0,0,3,0
2021-12-12,W.P. Putrajaya,0,1,282,0
2021-12-13,Johor,354,506,12409,13
2021-12-13,Kedah,236,346,6807,4
2021-12-13,Kelantan,242,413,2378,1
2021-12-13,Melaka,117,150,3971,6
2021-12-13,Negeri Sembilan,168,250,6026,7
2021-12-13,Pahang,91,89,3880,2
2021-12-13,Perak,319,257,6441,9
2021-12-13,Perlis,28,56,619,2
2021-12-13,Pulau Pinang,216,192,9686,8
2021-12-13,Sabah,279,418,2261,6
2021-12-13,Sarawak,215,297,20389,15
2021-12-13,Selangor,913,1397,25036,11
2021-12-13,Terengganu,179,246,3545,3
2021-12-13,W.P. Kuala Lumpur,381,503,17409,5
2021-12-13,W.P. Labuan,8,9,222,0
2021-12-13,W.P. Putrajaya,16,44,1395,0
2021-12-14,Johor,412,647,17014,13
2021-12-14,Kedah,346,379,7816,7
2021-12-14,Kelantan,210,343,3323,7
2021-12-14,Melaka,107,85,4974,3
2021-12-14,Negeri Sembilan,136,243,7870,2
2021-12-14,Pahang,123,189,6502,5
2021-12-14,Perak,275,437,8419,8
2021-12-14,Perlis,39,50,925,3
2021-12-14,Pulau Pinang,216,387,10832,3
2021-12-14,Sabah,318,390,3112,4
2021-12-14,Sarawak,139,129,19810,13
2021-12-14,Selangor,1137,1432,36717,25
2021-12-14,Terengganu,133,131,3542,3
2021-12-14,W.P. Kuala Lumpur,290,393,22451,8
2021-12-14,W.P. Labuan,2,6,188,0
2021-12-14,W.P. Putrajaya,7,8,1552,1
2021-12-15,Johor,424,701,17693,13
2021-12-15,Kedah,348,525,9516,3
2021-12-15,Kelantan,202,327,3469,2
2021-12-15,Melaka,126,109,5549,3
2021-12-15,Negeri Sembilan,129,229,6971,4
2021-12-15,Pahang,137,165,6994,1
2021-12-15,Perak,300,259,8183,7
2021-12-15,Perlis,31,44,923,0
2021-12-15,Pulau Pinang,210,268,11684,3
2021-12-15,Sabah,410,459,3432,1
2021-12-15,Sarawak,250,116,21417,11
2021-12-15,Selangor,947,1513,39850,22
2021-12-15,Terengganu,173,160,3928,8
2021-12-15,W.P. Kuala Lumpur,303,425,22229,10
2021-12-15,W.P. Labuan,2,11,138,0
2021-12-15,W.P. Putrajaya,32,12,824,0
2021-12-16,Johor,808,1108,18764,11
2021-12-16,Kedah,345,534,9912,12
2021-12-16,Kelantan,257,432,3677,10
2021-12-16,Melaka,85,102,5522,5
2021-12-16,Negeri Sembilan,136,157,7146,1
2021-12-16,Pahang,195,196,6873,2
2021-12-16,Perak,287,396,8956,8
2021-12-16,Perlis,45,70,882,0
2021-12-16,Pulau Pinang,174,215,11823,12
2021-12-16,Sabah,308,462,3916,7
2021-12-16,Sarawak,159,265,18769,14
2021-12-16,Selangor,1022,1507,41621,21
2021-12-16,Terengganu,194,219,3491,3
2021-12-16,W.P. Kuala Lumpur,218,456,22426,11
2021-12-16,W.P. Labuan,2,4,128,0
2021-12-16,W.P. Putrajaya,14,36,884,0
2021-12-17,Johor,198,310,13860,24
2021-12-17,Kedah,113,158,8368,9
2021-12-17,Kelantan,27,28,1114,3
2021-12-17,Melaka,88,187,6177,3
2021-12-17,Negeri Sembilan,152,170,6821,2
2021-12-17,Pahang,127,296,5480,2
2021-12-17,Perak,337,518,11087,10
2021-12-17,Perlis,21,48,829,2
2021-12-17,Pulau Pinang,141,220,12360,12
2021-12-17,Sabah,232,309,3927,4
2021-12-17,Sarawak,131,172,19043,9
2021-12-17,Selangor,925,1809,41779,24
2021-12-17,Terengganu,4,11,1966,2
2021-12-17,W.P. Kuala Lumpur,328,518,21850,19
2021-12-17,W.P. Labuan,1,7,106,0
2021-12-17,W.P. Putrajaya,24,25,906,0
2021-12-18,Johor,150,154,9095,6
2021-12-18,Kedah,45,38,4926,1
2021-12-18,Kelantan,20,67,891,1
2021-12-18,Melaka,5,18,2693,3
2021-12-18,Negeri Sembilan,25,10,2127,2
2021-12-18,Pahang,32,138,2722,0
2021-12-18,Perak,86,231,4063,3
2021-12-18,Perlis,5,0,34,0
2021-12-18,Pulau Pinang,62,92,8307,5
2021-12-18,Sabah,194,305,2861,2
2021-12-18,Sarawak,13,12,2022,4
2021-12-18,Selangor,281,599,18515,13
2021-12-18,Terengganu,22,17,2579,2
2021-12-18,W.P. Kuala Lumpur,203,414,7750,4
2021-12-18,W.P. Labuan,5,2,52,0
2021-12-18,W.P. Putrajaya,3,4,389,0
2021-12-19,Johor,207,270,11286,70
2021-12-19,Kedah,202,317,5702,8
2021-12-19,Kelantan,133,187,3157,13
2021-12-19,Melaka,1,1,2412,7
2021-12-19,Negeri Sembilan,21,14,1809,3
2021-12-19,Pahang,4,0,1260,3
2021-12-19,Perak,48,58,3240,5
2021-12-19,Perlis,0,0,48,0
2021-12-19,Pulau Pinang,67,37,7872,16
2021-12-19,Sabah,124,208,1222,1
2021-12-19,Sarawak,102,127,11348,9
2021-12-19,Selangor,126,164,16115,38
2021-12-19,Terengganu,115,163,3784,19
2021-12-19,W.P. Kuala Lumpur,217,514,6935,12
2021-12-19,W.P. Labuan,0,0,0,0
2021-12-19,W.P. Putrajaya,1,1,425,2
2021-12-20,Johor,374,599,16012,52
2021-12-20,Kedah,243,295,6139,9
2021-12-20,Kelantan,214,264,4119,9
2021-12-20,Melaka,99,329,4009,28
2021-12-20,Negeri Sembilan,188,228,6441,21
2021-12-20,Pahang,19,32,3742,20
2021-12-20,Perak,295,340,10866,73
2021-12-20,Perlis,22,51,1421,4
2021-12-20,Pulau Pinang,173,147,10652,32
2021-12-20,Sabah,286,333,4254,18
2021-12-20,Sarawak,254,334,17948,31
2021-12-20,Selangor,521,874,29766,137
2021-12-20,Terengganu,103,125,4531,18
2021-12-20,W.P. Kuala Lumpur,266,461,17919,48
2021-12-20,W.P. Labuan,9,6,101,1
2021-12-20,W.P. Putrajaya,14,46,1231,1
2021-12-21,Johor,313,640,18670,36
2021-12-21,Kedah,175,258,7167,33
2021-12-21,Kelantan,202,342,4714,16
2021-12-21,Melaka,92,306,5079,25
2021-12-21,Negeri Sembilan,143,182,8175,13
2021-12-21,Pahang,49,107,5153,9
2021-12-21,Perak,274,356,11512,71
2021-12-21,Perlis,22,48,1401,3
2021-12-21,Pulau Pinang,157,192,11064,26
2021-12-21,Sabah,265,315,5330,6
2021-12-21,Sarawak,282,166,18480,43
2021-12-21,Selangor,649,989,38741,74
2021-12-21,Terengganu,103,106,4748,15
2021-12-21,W.P. Kuala Lumpur,247,422,20368,28
2021-12-21,W.P. Labuan,14,5,147,1
2021-12-21,W.P. Putrajaya,17,21,1123,6
2021-12-22,Johor,319,465,20011,39
2021-12-22,Kedah,287,428,7657,13
2021-12-22,Kelantan,189,342,4813,14
2021-12-22,Melaka,115,336,5744,7
2021-12-22,Negeri Sembilan,122,208,7505,3
2021-12-22,Pahang,59,141,4890,14
2021-12-22,Perak,225,246,11710,27
2021-12-22,Perlis,35,27,1334,2
2021-12-22,Pulau Pinang,186,268,12074,10
2021-12-22,Sabah,311,353,5544,13
2021-12-22,Sarawak,208,103,17811,16
2021-12-22,Selangor,675,1176,44241,76
2021-12-22,Terengganu,114,151,5084,4
2021-12-22,W.P. Kuala Lumpur,243,381,21401,13
2021-12-22,W.P. Labuan,9,3,145,0
2021-12-22,W.P. Putrajaya,14,6,1222,3
2021-12-23,Johor,597,936,21942,42
2021-12-23,Kedah,322,449,8201,24
2021-12-23,Kelantan,158,293,4238,44
2021-12-23,Melaka,90,203,5952,10
2021-12-23,Negeri Sembilan,116,161,7757,17
2021-12-23,Pahang,49,106,5237,10
2021-12-23,Perak,297,288,11517,70
2021-12-23,Perlis,29,23,1679,0
2021-12-23,Pulau Pinang,122,306,12124,37
2021-12-23,Sabah,271,340,5026,13
2021-12-23,Sarawak,143,129,15485,21
2021-12-23,Selangor,684,1258,44165,68
2021-12-23,Terengganu,132,244,5063,16
2021-12-23,W.P. Kuala Lumpur,262,552,20729,16
2021-12-23,W.P. Labuan,7,7,211,0
2021-12-23,W.P. Putrajaya,3,17,1288,3
2021-12-24,Johor,155,271,14298,40
2021-12-24,Kedah,115,93,6050,21
2021-12-24,Kelantan,16,10,1110,5
2021-12-24,Melaka,73,184,5832,12
2021-12-24,Negeri Sembilan,125,169,5705,8
2021-12-24,Pahang,85,172,4495,14
2021-12-24,Perak,263,543,9902,38
2021-12-24,Perlis,16,36,1272,1
2021-12-24,Pulau Pinang,115,217,10813,29
2021-12-24,Sabah,118,139,1313,4
2021-12-24,Sarawak,95,165,12621,22
2021-12-24,Selangor,622,1520,40344,123
2021-12-24,Terengganu,20,15,2223,5
2021-12-24,W.P. Kuala Lumpur,206,390,18680,30
2021-12-24,W.P. Labuan,5,1,206,3
2021-12-24,W.P. Putrajaya,27,24,1113,1
2021-12-25,Johor,50,80,5952,12
2021-12-25,Kedah,32,36,607,4
2021-12-25,Kelantan,20,39,702,4
2021-12-25,Melaka,10,3,1888,1
2021-12-25,Negeri Sembilan,0,3,243,0
2021-12-25,Pahang,49,434,1060,5
2021-12-25,Perak,24,40,682,2
2021-12-25,Perlis,0,0,0,0
2021-12-25,Pulau Pinang,17,11,270,0
2021-12-25,Sabah,103,163,268,0
2021-12-25,Sarawak,9,179,648,0
2021-12-25,Selangor,106,258,6178,32
2021-12-25,Terengganu,12,29,2646,19
2021-12-25,W.P. Kuala Lumpur,28,36,2311,5
2021-12-25,W.P. Labuan,0,0,0,0
2021-12-25,W.P. Putrajaya,0,0,206,3
2021-12-26,Johor,250,354,11600,29
2021-12-26,Kedah,133,223,4682,9
2021-12-26,Kelantan,39,50,893,0
2021-12-26,Melaka,2,10,2481,10
2021-12-26,Negeri Sembilan,15,51,1551,5
2021-12-26,Pahang,3,9,1202,2
2021-12-26,Perak,12,41,1768,4
2021-12-26,Perlis,0,0,42,0
2021-12-26,Pulau Pinang,59,130,5734,16
2021-12-26,Sabah,59,79,795,2
2021-12-26,Sarawak,14,13,2987,8
2021-12-26,Selangor,168,359,18860,49
2021-12-26,Terengganu,16,22,2183,19
2021-12-26,W.P. Kuala Lumpur,47,100,7324,14
2021-12-26,W.P. Labuan,0,0,1,0
2021-12-26,W.P. Putrajaya,1,1,425,0
2021-12-27,Johor,341,520,15497,49
2021-12-27,Kedah,186,298,6704,8
2021-12-27,Kelantan,194,371,3106,17
2021-12-27,Melaka,101,135,5654,13
2021-12-27,Negeri Sembilan,125,180,3911,9
2021-12-27,Pahang,72,172,4350,14
2021-12-27,Perak,304,337,8740,40
2021-12-27,Perlis,22,44,879,6
2021-12-27,Pulau Pinang,206,284,8991,17
2021-12-27,Sabah,188,303,3075,8
2021-12-27,Sarawak,222,246,10664,13
2021-12-27,Selangor,619,1069,31694,71
2021-12-27,Terengganu,138,199,4308,20
2021-12-27,W.P. Kuala Lumpur,273,727,13763,40
2021-12-27,W.P. Labuan,2,7,217,0
2021-12-27,W.P. Putrajaya,8,95,952,0
2021-12-28,Johor,362,438,19948,42
2021-12-28,Kedah,218,345,7823,10
2021-12-28,Kelantan,206,310,3423,9
2021-12-28,Melaka,74,117,6979,19
2021-12-28,Negeri Sembilan,159,211,4413,13
2021-12-28,Pahang,99,280,6193,16
2021-12-28,Perak,264,396,10807,72
2021-12-28,Perlis,23,24,998,3
2021-12-28,Pulau Pinang,170,204,9326,15
2021-12-28,Sabah,213,348,4606,17
2021-12-28,Sarawak,182,198,10377,19
2021-12-28,Selangor,827,1292,38628,93
2021-12-28,Terengganu,138,171,4594,9
2021-12-28,W.P. Kuala Lumpur,217,388,16853,27
2021-12-28,W.P. Labuan,3,8,263,0
2021-12-28,W.P. Putrajaya,14,15,978,2
2021-12-29,Johor,363,566,23174,25
2021-12-29,Kedah,341,514,9631,11
2021-12-29,Kelantan,165,321,4185,10
2021-12-29,Melaka,78,264,8407,1
2021-12-29,Negeri Sembilan,129,159,6323,13
2021-12-29,Pahang,143,164,6821,10
2021-12-29,Perak,243,316,13943,38
2021-12-29,Perlis,28,35,1350,8
2021-12-29,Pulau Pinang,156,217,12213,6
2021-12-29,Sabah,222,348,5479,7
2021-12-29,Sarawak,269,211,12427,9
2021-12-29,Selangor,712,1194,47953,55
2021-12-29,Terengganu,141,254,5294,3
2021-12-29,W.P. Kuala Lumpur,235,310,20125,21
2021-12-29,W.P. Labuan,2,13,255,1
2021-12-29,W.P. Putrajaya,19,17,976,4
2021-12-30,Johor,671,838,27607,157
2021-12-30,Kedah,266,444,9146,12
2021-12-30,Kelantan,148,294,4367,4
2021-12-30,Melaka,64,225,8484,31
2021-12-30,Negeri Sembilan,114,136,7013,12
2021-12-30,Pahang,122,194,9002,5
2021-12-30,Perak,204,321,14689,27
2021-12-30,Perlis,25,23,1399,1
2021-12-30,Pulau Pinang,170,271,14377,6
2021-12-30,Sabah,187,317,5938,12
2021-12-30,Sarawak,293,155,13267,13
2021-12-30,Selangor,541,963,55520,57
2021-12-30,Terengganu,122,169,5629,16
2021-12-30,W.P. Kuala Lumpur,239,355,21995,43
2021-12-30,W.P. Labuan,3,16,228,3
2021-12-30,W.P. Putrajaya,19,20,1176,0
2021-12-31,Johor,204,631,20292,29
2021-12-31,Kedah,101,114,5508,16
2021-12-31,Kelantan,27,24,766,1
2021-12-31,Melaka,98,156,7995,9
2021-12-31,Negeri Sembilan,95,131,7053,2
2021-12-31,Pahang,134,253,8029,8
2021-12-31,Perak,371,607,16286,37
2021-12-31,Perlis,23,28,1087,0
2021-12-31,Pulau Pinang,164,185,15312,13
2021-12-31,Sabah,192,259,4483,10
2021-12-31,Sarawak,103,180,11288,31
2021-12-31,Selangor,959,1374,51075,96
2021-12-31,Terengganu,15,22,2429,0
2021-12-31,W.P. Kuala Lumpur,222,425,22264,22
2021-12-31,W.P. Labuan,2,4,196,0
2021-12-31,W.P. Putrajaya,11,55,1163,1
2022-01-01,Johor,63,86,9805,31
2022-01-01,Kedah,56,29,2569,3
2022-01-01,Kelantan,22,74,851,4
2022-01-01,Melaka,2,0,2659,5
2022-01-01,Negeri Sembilan,0,6,270,1
2022-01-01,Pahang,56,157,1321,5
2022-01-01,Perak,8,19,1402,8
2022-01-01,Perlis,0,0,1,0
2022-01-01,Pulau Pinang,4,10,173,0
2022-01-01,Sabah,96,188,1260,8
2022-01-01,Sarawak,17,64,788,8
2022-01-01,Selangor,83,101,11636,41
2022-01-01,Terengganu,14,18,4132,8
2022-01-01,W.P. Kuala Lumpur,19,28,2970,5
2022-01-01,W.P. Labuan,0,0,0,0
2022-01-01,W.P. Putrajaya,0,2,128,1
2022-01-02,Johor,203,204,15511,41
2022-01-02,Kedah,183,185,5920,16
2022-01-02,Kelantan,192,171,2887,23
2022-01-02,Melaka,2,5,1671,1
2022-01-02,Negeri Sembilan,11,23,1790,4
2022-01-02,Pahang,9,6,2013,1
2022-01-02,Perak,16,45,2405,4
2022-01-02,Perlis,0,0,38,0
2022-01-02,Pulau Pinang,56,73,11877,19
2022-01-02,Sabah,78,101,1646,5
2022-01-02,Sarawak,27,16,7266,9
2022-01-02,Selangor,101,255,25349,64
2022-01-02,Terengganu,140,197,5162,17
2022-01-02,W.P. Kuala Lumpur,28,70,8105,11
2022-01-02,W.P. Labuan,0,0,0,0
2022-01-02,W.P. Putrajaya,0,0,292,1
2022-01-03,Johor,285,307,22331,21
2022-01-03,Kedah,241,241,10087,13
2022-01-03,Kelantan,238,228,4865,13
2022-01-03,Melaka,53,113,6893,16
2022-01-03,Negeri Sembilan,106,169,8235,37
2022-01-03,Pahang,59,84,7752,5
2022-01-03,Perak,194,377,15838,56
2022-01-03,Perlis,37,46,1238,1
2022-01-03,Pulau Pinang,138,191,16075,18
2022-01-03,Sabah,213,289,6357,11
2022-01-03,Sarawak,134,204,19026,19
2022-01-03,Selangor,468,887,55201,153
2022-01-03,Terengganu,208,182,6050,8
2022-01-03,W.P. Kuala Lumpur,136,328,22079,17
2022-01-03,W.P. Labuan,3,8,462,0
2022-01-03,W.P. Putrajaya,5,11,1166,1
2022-01-04,Johor,332,334,27572,30
2022-01-04,Kedah,168,216,11406,21
2022-01-04,Kelantan,232,241,5438,8
2022-01-04,Melaka,73,132,9337,10
2022-01-04,Negeri Sembilan,94,133,9446,14
2022-01-04,Pahang,175,186,10864,11
2022-01-04,Perak,218,295,17548,24
2022-01-04,Perlis,27,38,1315,2
2022-01-04,Pulau Pinang,100,202,18685,17
2022-01-04,Sabah,198,277,8073,8
2022-01-04,Sarawak,135,131,17537,14
2022-01-04,Selangor,586,1101,63830,84
2022-01-04,Terengganu,102,129,6769,11
2022-01-04,W.P. Kuala Lumpur,148,299,25543,20
2022-01-04,W.P. Labuan,2,5,674,1
2022-01-04,W.P. Putrajaya,12,8,1414,2
2022-01-05,Johor,333,325,26627,24
2022-01-05,Kedah,218,300,11824,15
2022-01-05,Kelantan,183,239,5375,7
2022-01-05,Melaka,57,116,9510,11
2022-01-05,Negeri Sembilan,89,163,9268,6
2022-01-05,Pahang,61,126,11295,11
2022-01-05,Perak,178,303,18145,21
2022-01-05,Perlis,21,28,1449,2
2022-01-05,Pulau Pinang,119,252,19302,11
2022-01-05,Sabah,219,312,8920,10
2022-01-05,Sarawak,139,156,16999,13
2022-01-05,Selangor,578,896,65462,75
2022-01-05,Terengganu,162,193,7089,7
2022-01-05,W.P. Kuala Lumpur,115,252,25676,23
2022-01-05,W.P. Labuan,1,3,701,0
2022-01-05,W.P. Putrajaya,0,34,1297,0
2022-01-06,Johor,524,905,28153,38
2022-01-06,Kedah,280,403,12820,12
2022-01-06,Kelantan,220,258,5685,11
2022-01-06,Melaka,53,84,8819,5
2022-01-06,Negeri Sembilan,89,144,10412,18
2022-01-06,Pahang,122,227,12314,23
2022-01-06,Perak,213,362,18621,24
2022-01-06,Perlis,24,43,1290,1
2022-01-06,Pulau Pinang,129,193,19270,10
2022-01-06,Sabah,236,331,11197,18
2022-01-06,Sarawak,131,153,17257,10
2022-01-06,Selangor,457,829,65675,74
2022-01-06,Terengganu,117,195,6577,8
2022-01-06,W.P. Kuala Lumpur,141,232,25007,20
2022-01-06,W.P. Labuan,5,3,1001,0
2022-01-06,W.P. Putrajaya,19,15,1323,0
2022-01-07,Johor,524,234,19640,29
2022-01-07,Kedah,81,90,8467,13
2022-01-07,Kelantan,79,22,1342,1
2022-01-07,Melaka,62,89,8291,11
2022-01-07,Negeri Sembilan,101,136,9015,12
2022-01-07,Pahang,116,168,10666,11
2022-01-07,Perak,239,399,17528,22
2022-01-07,Perlis,11,28,1116,1
2022-01-07,Pulau Pinang,117,132,17710,16
2022-01-07,Sabah,226,251,11697,31
2022-01-07,Sarawak,221,213,19566,20
2022-01-07,Selangor,509,979,57271,90
2022-01-07,Terengganu,16,11,2942,1
2022-01-07,W.P. Kuala Lumpur,199,305,23535,22
2022-01-07,W.P. Labuan,3,0,961,0
2022-01-07,W.P. Putrajaya,14,51,1546,0
2022-01-08,Johor,95,190,16136,31
2022-01-08,Kedah,45,51,5259,29
2022-01-08,Kelantan,39,30,1158,2
2022-01-08,Melaka,9,1,3368,10
2022-01-08,Negeri Sembilan,13,12,4003,7
2022-01-08,Pahang,44,59,6297,14
2022-01-08,Perak,34,47,6993,41
2022-01-08,Perlis,0,14,13,0
2022-01-08,Pulau Pinang,61,60,12373,140
2022-01-08,Sabah,174,214,7248,41
2022-01-08,Sarawak,153,45,12399,39
2022-01-08,Selangor,191,244,33126,113
2022-01-08,Terengganu,29,19,3714,16
2022-01-08,W.P. Kuala Lumpur,61,69,8287,26
2022-01-08,W.P. Labuan,4,7,675,0
2022-01-08,W.P. Putrajaya,0,1,471,1
2022-01-09,Johor,128,253,16649,41
2022-01-09,Kedah,105,169,7366,14
2022-01-09,Kelantan,268,304,3089,9
2022-01-09,Melaka,1,0,3054,4
2022-01-09,Negeri Sembilan,9,23,2740,8
2022-01-09,Pahang,16,8,3858,9
2022-01-09,Perak,20,19,5251,22
2022-01-09,Perlis,1,0,46,0
2022-01-09,Pulau Pinang,44,56,11864,45
2022-01-09,Sabah,100,94,3578,13
2022-01-09,Sarawak,79,109,6389,12
2022-01-09,Selangor,102,90,30819,73
2022-01-09,Terengganu,73,99,4743,23
2022-01-09,W.P. Kuala Lumpur,55,146,7115,9
2022-01-09,W.P. Labuan,0,0,0,0
2022-01-09,W.P. Putrajaya,1,1,393,0
2022-01-10,Johor,180,353,25051,87
2022-01-10,Kedah,209,317,10950,16
2022-01-10,Kelantan,104,222,3973,3
2022-01-10,Melaka,85,85,6492,11
2022-01-10,Negeri Sembilan,88,173,9230,12
2022-01-10,Pahang,57,40,9675,13
2022-01-10,Perak,197,309,13939,24
2022-01-10,Perlis,16,33,1042,1
2022-01-10,Pulau Pinang,85,152,15193,17
2022-01-10,Sabah,136,201,9803,21
2022-01-10,Sarawak,162,243,14603,23
2022-01-10,Selangor,405,509,64586,82
2022-01-10,Terengganu,58,99,6566,29
2022-01-10,W.P. Kuala Lumpur,124,264,22678,13
2022-01-10,W.P. Labuan,1,9,959,0
2022-01-10,W.P. Putrajaya,5,16,1419,1
2022-01-11,Johor,167,314,30105,40
2022-01-11,Kedah,113,126,12180,9
2022-01-11,Kelantan,130,193,4625,5
2022-01-11,Melaka,100,99,9238,7
2022-01-11,Negeri Sembilan,86,155,10044,10
2022-01-11,Pahang,101,73,12014,12
2022-01-11,Perak,195,291,16173,36
2022-01-11,Perlis,19,19,1217,2
2022-01-11,Pulau Pinang,77,142,17394,15
2022-01-11,Sabah,122,169,12319,20
2022-01-11,Sarawak,111,249,12911,19
2022-01-11,Selangor,439,634,72316,117
2022-01-11,Terengganu,53,102,7008,41
2022-01-11,W.P. Kuala Lumpur,121,232,24844,15
2022-01-11,W.P. Labuan,3,12,1099,0
2022-01-11,W.P. Putrajaya,19,21,1623,2
2022-01-12,Johor,130,286,32985,27
2022-01-12,Kedah,167,269,12401,19
2022-01-12,Kelantan,81,176,5360,20
2022-01-12,Melaka,79,111,9012,9
2022-01-12,Negeri Sembilan,71,138,11021,8
2022-01-12,Pahang,101,60,11787,10
2022-01-12,Perak,160,214,16073,24
2022-01-12,Perlis,7,39,1079,0
2022-01-12,Pulau Pinang,126,167,16509,9
2022-01-12,Sabah,203,264,12090,26
2022-01-12,Sarawak,84,236,13365,12
2022-01-12,Selangor,336,642,69699,57
2022-01-12,Terengganu,124,162,7507,3
2022-01-12,W.P. Kuala Lumpur,124,230,26181,22
2022-01-12,W.P. Labuan,4,8,1002,0
2022-01-12,W.P. Putrajaya,12,12,1323,0
2022-01-13,Johor,235,631,31901,43
2022-01-13,Kedah,157,289,13160,44
2022-01-13,Kelantan,134,176,5950,7
2022-01-13,Melaka,76,90,8918,22
2022-01-13,Negeri Sembilan,84,124,12131,13
2022-01-13,Pahang,70,94,13196,18
2022-01-13,Perak,141,278,18406,36
2022-01-13,Perlis,10,30,1056,4
2022-01-13,Pulau Pinang,92,112,18350,11
2022-01-13,Sabah,122,183,12797,28
2022-01-13,Sarawak,99,111,14021,18
2022-01-13,Selangor,370,572,70968,48
2022-01-13,Terengganu,74,133,7644,17
2022-01-13,W.P. Kuala Lumpur,120,257,27765,30
2022-01-13,W.P. Labuan,2,7,1094,0
2022-01-13,W.P. Putrajaya,28,5,1331,0
2022-01-14,Johor,165,96,25182,41
2022-01-14,Kedah,64,75,10727,20
2022-01-14,Kelantan,19,17,1953,5
2022-01-14,Melaka,41,91,8648,23
2022-01-14,Negeri Sembilan,7,9,5273,16
2022-01-14,Pahang,83,120,11334,21
2022-01-14,Perak,122,231,16972,26
2022-01-14,Perlis,10,19,878,0
2022-01-14,Pulau Pinang,90,108,17351,13
2022-01-14,Sabah,123,122,12451,33
2022-01-14,Sarawak,219,140,15937,29
2022-01-14,Selangor,417,720,66199,87
2022-01-14,Terengganu,14,18,3863,20
2022-01-14,W.P. Kuala Lumpur,138,213,28104,23
2022-01-14,W.P. Labuan,1,5,1185,2
2022-01-14,W.P. Putrajaya,7,34,1553,0
2022-01-15,Johor,90,103,21232,18
2022-01-15,Kedah,38,29,6168,8
2022-01-15,Kelantan,43,27,2494,111
2022-01-15,Melaka,6,10,4453,6
2022-01-15,Negeri Sembilan,15,10,3695,1
2022-01-15,Pahang,82,69,6346,8
2022-01-15,Perak,31,53,8200,20
2022-01-15,Perlis,8,3,129,0
2022-01-15,Pulau Pinang,46,40,13727,12
2022-01-15,Sabah,87,54,8181,39
2022-01-15,Sarawak,64,93,10405,26
2022-01-15,Selangor,156,112,44424,71
2022-01-15,Terengganu,39,19,5565,16
2022-01-15,W.P. Kuala Lumpur,109,117,25003,15
2022-01-15,W.P. Labuan,1,0,839,2
2022-01-15,W.P. Putrajaya,1,0,417,2
2022-01-16,Johor,144,239,19413,64
2022-01-16,Kedah,102,115,7538,33
2022-01-16,Kelantan,86,82,3904,37
2022-01-16,Melaka,4,4,3070,4
2022-01-16,Negeri Sembilan,11,13,3100,7
2022-01-16,Pahang,21,5,4899,8
2022-01-16,Perak,15,13,4361,12
2022-01-16,Perlis,2,0,866,6
2022-01-16,Pulau Pinang,37,57,12542,15
2022-01-16,Sabah,21,26,4143,9
2022-01-16,Sarawak,31,14,2846,3
2022-01-16,Selangor,91,130,43447,99
2022-01-16,Terengganu,81,31,5786,22
2022-01-16,W.P. Kuala Lumpur,30,49,25107,26
2022-01-16,W.P. Labuan,0,0,6,0
2022-01-16,W.P. Putrajaya,0,3,433,4
2022-01-17,Johor,118,252,26531,134
2022-01-17,Kedah,105,193,12332,35
2022-01-17,Kelantan,98,190,4025,9
2022-01-17,Melaka,55,100,7318,10
2022-01-17,Negeri Sembilan,66,211,9452,12
2022-01-17,Pahang,63,65,11962,17
2022-01-17,Perak,188,306,15079,23
2022-01-17,Perlis,14,15,1496,3
2022-01-17,Pulau Pinang,98,188,16629,10
2022-01-17,Sabah,106,137,10119,36
2022-01-17,Sarawak,177,205,9635,16
2022-01-17,Selangor,324,552,61733,64
2022-01-17,Terengganu,57,127,6100,24
2022-01-17,W.P. Kuala Lumpur,137,268,36080,34
2022-01-17,W.P. Labuan,4,2,1373,1
2022-01-17,W.P. Putrajaya,0,5,906,0
2022-01-18,Johor,65,145,15657,52
2022-01-18,Kedah,46,117,8858,11
2022-01-18,Kelantan,64,133,3527,10
2022-01-18,Melaka,42,44,7748,19
2022-01-18,Negeri Sembilan,13,24,2772,6
2022-01-18,Pahang,77,93,11921,60
2022-01-18,Perak,30,37,5719,26
2022-01-18,Perlis,11,24,1266,3
2022-01-18,Pulau Pinang,16,25,1075,4
2022-01-18,Sabah,90,119,10728,79
2022-01-18,Sarawak,108,150,6673,22
2022-01-18,Selangor,143,254,33775,28
2022-01-18,Terengganu,37,97,5694,33
2022-01-18,W.P. Kuala Lumpur,36,72,7350,4
2022-01-18,W.P. Labuan,5,1,1184,11
2022-01-18,W.P. Putrajaya,2,2,61,0
2022-01-19,Johor,238,529,29135,31
2022-01-19,Kedah,123,316,14302,26
2022-01-19,Kelantan,89,186,3678,9
2022-01-19,Melaka,34,91,8976,9
2022-01-19,Negeri Sembilan,62,183,11640,12
2022-01-19,Pahang,74,117,14954,15
