date,state,dose,daily_vac
2021-04-06,Perak,1st Dose,323
2021-04-06,Perlis,1st Dose,139
2021-04-06,Penang,1st Dose,130
2021-04-06,Sabah,1st Dose,2170
2021-04-06,Sarawak,1st Dose,705
2021-04-06,Selangor,1st Dose,753
2021-04-06,Terengganu,1st Dose,352
2021-04-06,Kuala Lumpur,1st Dose,1086
2021-04-06,Labuan,1st Dose,107
2021-04-06,Putrajaya,1st Dose,220
2021-04-07,Johor,1st Dose,1972
2021-04-07,Kedah,1st Dose,463
2021-04-07,Kelantan,1st Dose,346
2021-04-07,Melaka,1st Dose,615
2021-04-07,Negeri Sembilan,1st Dose,1150
2021-04-07,Pahang,1st Dose,339
2021-04-07,Perak,1st Dose,644
2021-04-07,Perlis,1st Dose,0
2021-04-07,Penang,1st Dose,120
2021-04-07,Sabah,1st Dose,1758
2021-04-07,Sarawak,1st Dose,1554
2021-04-07,Selangor,1st Dose,1034
2021-04-07,Terengganu,1st Dose,252
2021-04-07,Kuala Lumpur,1st Dose,2068
2021-04-07,Labuan,1st Dose,108
2021-04-07,Putrajaya,1st Dose,305
2021-04-08,Johor,1st Dose,2157
2021-04-08,Kedah,1st Dose,298
2021-04-08,Kelantan,1st Dose,413
2021-04-08,Melaka,1st Dose,511
2021-04-08,Negeri Sembilan,1st Dose,1276
2021-04-08,Pahang,1st Dose,295
2021-04-08,Perak,1st Dose,519
2021-04-08,Perlis,1st Dose,0
2021-04-08,Penang,1st Dose,867
2021-04-08,Sabah,1st Dose,1431
2021-04-08,Sarawak,1st Dose,893
2021-04-08,Selangor,1st Dose,580
2021-04-08,Terengganu,1st Dose,131
2021-04-08,Kuala Lumpur,1st Dose,2001
2021-04-08,Labuan,1st Dose,159
2021-04-08,Putrajaya,1st Dose,563
2021-04-09,Johor,1st Dose,2
2021-04-09,Kedah,1st Dose,616
2021-04-09,Kelantan,1st Dose,3
2021-04-09,Melaka,1st Dose,325
2021-04-09,Negeri Sembilan,1st Dose,510
2021-04-09,Pahang,1st Dose,586
2021-04-09,Perak,1st Dose,89
2021-04-09,Perlis,1st Dose,14
2021-04-09,Penang,1st Dose,644
2021-04-09,Sabah,1st Dose,1548
2021-04-09,Sarawak,1st Dose,217
2021-04-09,Selangor,1st Dose,1020
2021-04-09,Terengganu,1st Dose,0
2021-04-09,Kuala Lumpur,1st Dose,1049
2021-04-09,Labuan,1st Dose,155
2021-04-09,Putrajaya,1st Dose,455
2021-04-10,Johor,1st Dose,269
2021-04-10,Kedah,1st Dose,340
2021-04-10,Kelantan,1st Dose,0
2021-04-10,Melaka,1st Dose,207
2021-04-10,Negeri Sembilan,1st Dose,6
2021-04-10,Pahang,1st Dose,1778
2021-04-10,Perak,1st Dose,36
2021-04-10,Perlis,1st Dose,1
2021-04-10,Penang,1st Dose,508
2021-04-10,Sabah,1st Dose,197
2021-04-10,Sarawak,1st Dose,1989
2021-04-10,Selangor,1st Dose,340
2021-04-10,Terengganu,1st Dose,1
2021-04-10,Kuala Lumpur,1st Dose,0
2021-04-10,Labuan,1st Dose,0
2021-04-10,Putrajaya,1st Dose,0
2021-04-11,Johor,1st Dose,2538
2021-04-11,Kedah,1st Dose,3099
2021-04-11,Kelantan,1st Dose,1679
2021-04-11,Melaka,1st Dose,0
2021-04-11,Negeri Sembilan,1st Dose,0
2021-04-11,Pahang,1st Dose,801
2021-04-11,Perak,1st Dose,2
2021-04-11,Perlis,1st Dose,0
2021-04-11,Penang,1st Dose,379
2021-04-11,Sabah,1st Dose,11
2021-04-11,Sarawak,1st Dose,2363
2021-04-11,Selangor,1st Dose,643
2021-04-11,Terengganu,1st Dose,962
2021-04-11,Kuala Lumpur,1st Dose,0
2021-04-11,Labuan,1st Dose,0
2021-04-11,Putrajaya,1st Dose,0
2021-04-12,Johor,1st Dose,4508
2021-04-12,Kedah,1st Dose,4346
2021-04-12,Kelantan,1st Dose,2274
2021-04-12,Melaka,1st Dose,713
2021-04-12,Negeri Sembilan,1st Dose,256
2021-04-12,Pahang,1st Dose,1648
2021-04-12,Perak,1st Dose,100
2021-04-12,Perlis,1st Dose,7
2021-04-12,Penang,1st Dose,372
2021-04-12,Sabah,1st Dose,239
2021-04-12,Sarawak,1st Dose,1658
2021-04-12,Selangor,1st Dose,2954
2021-04-12,Terengganu,1st Dose,1005
2021-04-12,Kuala Lumpur,1st Dose,5071
2021-04-12,Labuan,1st Dose,0
2021-04-12,Putrajaya,1st Dose,220
2021-04-13,Johor,1st Dose,3
2021-04-13,Kedah,1st Dose,832
2021-04-13,Kelantan,1st Dose,1392
2021-04-13,Melaka,1st Dose,0
2021-04-13,Negeri Sembilan,1st Dose,616
2021-04-13,Pahang,1st Dose,627
2021-04-13,Perak,1st Dose,9
2021-04-13,Perlis,1st Dose,707
2021-04-13,Penang,1st Dose,761
2021-04-13,Sabah,1st Dose,231
2021-04-13,Sarawak,1st Dose,1871
2021-04-13,Selangor,1st Dose,3745
2021-04-13,Terengganu,1st Dose,907
2021-04-13,Kuala Lumpur,1st Dose,5117
2021-04-13,Labuan,1st Dose,0
2021-04-13,Putrajaya,1st Dose,0
2021-04-14,Johor,1st Dose,2604
2021-04-14,Kedah,1st Dose,1378
2021-04-14,Kelantan,1st Dose,1554
2021-04-14,Melaka,1st Dose,1447
2021-04-14,Negeri Sembilan,1st Dose,424
2021-04-14,Pahang,1st Dose,413
2021-04-14,Perak,1st Dose,166
2021-04-14,Perlis,1st Dose,669
2021-04-14,Penang,1st Dose,956
2021-04-14,Sabah,1st Dose,536
2021-04-14,Sarawak,1st Dose,1734
2021-04-14,Selangor,1st Dose,3692
2021-04-14,Terengganu,1st Dose,416
2021-04-14,Kuala Lumpur,1st Dose,4961
2021-04-14,Labuan,1st Dose,0
2021-04-14,Putrajaya,1st Dose,0
2021-04-15,Johor,1st Dose,3457
2021-04-15,Kedah,1st Dose,713
2021-04-15,Kelantan,1st Dose,582
2021-04-15,Melaka,1st Dose,0
2021-04-15,Negeri Sembilan,1st Dose,387
2021-04-15,Pahang,1st Dose,436
2021-04-15,Perak,1st Dose,973
2021-04-15,Perlis,1st Dose,215
2021-04-15,Penang,1st Dose,995
2021-04-15,Sabah,1st Dose,384
2021-04-15,Sarawak,1st Dose,128
2021-04-15,Selangor,1st Dose,3568
2021-04-15,Terengganu,1st Dose,275
2021-04-15,Kuala Lumpur,1st Dose,5620
2021-04-15,Labuan,1st Dose,0
2021-04-15,Putrajaya,1st Dose,372
2021-04-16,Johor,1st Dose,0
2021-04-16,Kedah,1st Dose,375
2021-04-16,Kelantan,1st Dose,1
2021-04-16,Melaka,1st Dose,1884
2021-04-16,Negeri Sembilan,1st Dose,191
2021-04-16,Pahang,1st Dose,627
2021-04-16,Perak,1st Dose,2250
2021-04-16,Perlis,1st Dose,93
2021-04-16,Penang,1st Dose,828
2021-04-16,Sabah,1st Dose,427
2021-04-16,Sarawak,1st Dose,197
2021-04-16,Selangor,1st Dose,3579
2021-04-16,Terengganu,1st Dose,0
2021-04-16,Kuala Lumpur,1st Dose,4847
2021-04-16,Labuan,1st Dose,0
2021-04-16,Putrajaya,1st Dose,333
2021-04-17,Johor,1st Dose,1870
2021-04-17,Kedah,1st Dose,503
2021-04-17,Kelantan,1st Dose,2
2021-04-17,Melaka,1st Dose,745
2021-04-17,Negeri Sembilan,1st Dose,0
2021-04-17,Pahang,1st Dose,2174
2021-04-17,Perak,1st Dose,907
2021-04-17,Perlis,1st Dose,0
2021-04-17,Penang,1st Dose,279
2021-04-17,Sabah,1st Dose,30
2021-04-17,Sarawak,1st Dose,987
2021-04-17,Selangor,1st Dose,1052
2021-04-17,Terengganu,1st Dose,27
2021-04-17,Kuala Lumpur,1st Dose,2
2021-04-17,Labuan,1st Dose,0
2021-04-17,Putrajaya,1st Dose,0
2021-04-18,Johor,1st Dose,2324
2021-04-18,Kedah,1st Dose,489
2021-04-18,Kelantan,1st Dose,359
2021-04-18,Melaka,1st Dose,8
2021-04-18,Negeri Sembilan,1st Dose,0
2021-04-18,Pahang,1st Dose,0
2021-04-18,Perak,1st Dose,1098
2021-04-18,Perlis,1st Dose,0
2021-04-18,Penang,1st Dose,243
2021-04-18,Sabah,1st Dose,81
2021-04-18,Sarawak,1st Dose,918
2021-04-18,Selangor,1st Dose,408
2021-04-18,Terengganu,1st Dose,233
2021-04-18,Kuala Lumpur,1st Dose,0
2021-04-18,Labuan,1st Dose,0
2021-04-18,Putrajaya,1st Dose,0
2021-04-19,Johor,1st Dose,3532
2021-04-19,Kedah,1st Dose,1170
2021-04-19,Kelantan,1st Dose,1029
2021-04-19,Melaka,1st Dose,1554
2021-04-19,Negeri Sembilan,1st Dose,931
2021-04-19,Pahang,1st Dose,1847
2021-04-19,Perak,1st Dose,2088
2021-04-19,Perlis,1st Dose,696
2021-04-19,Penang,1st Dose,2112
2021-04-19,Sabah,1st Dose,2015
2021-04-19,Sarawak,1st Dose,1082
2021-04-19,Selangor,1st Dose,2326
2021-04-19,Terengganu,1st Dose,626
2021-04-19,Kuala Lumpur,1st Dose,2904
2021-04-19,Labuan,1st Dose,383
2021-04-19,Putrajaya,1st Dose,381
2021-04-20,Johor,1st Dose,878
2021-04-20,Kedah,1st Dose,1496
2021-04-20,Kelantan,1st Dose,1454
2021-04-20,Melaka,1st Dose,1223
2021-04-20,Negeri Sembilan,1st Dose,1398
2021-04-20,Pahang,1st Dose,1974
2021-04-20,Perak,1st Dose,1423
2021-04-20,Perlis,1st Dose,774
2021-04-20,Penang,1st Dose,2436
2021-04-20,Sabah,1st Dose,2468
2021-04-20,Sarawak,1st Dose,298
2021-04-20,Selangor,1st Dose,3135
2021-04-20,Terengganu,1st Dose,701
2021-04-20,Kuala Lumpur,1st Dose,1927
2021-04-20,Labuan,1st Dose,500
2021-04-20,Putrajaya,1st Dose,0
2021-04-21,Johor,1st Dose,35
2021-04-21,Kedah,1st Dose,1258
2021-04-21,Kelantan,1st Dose,740
2021-04-21,Melaka,1st Dose,896
2021-04-21,Negeri Sembilan,1st Dose,764
2021-04-21,Pahang,1st Dose,2047
2021-04-21,Perak,1st Dose,289
2021-04-21,Perlis,1st Dose,676
2021-04-21,Penang,1st Dose,2523
2021-04-21,Sabah,1st Dose,2385
2021-04-21,Sarawak,1st Dose,252
2021-04-21,Selangor,1st Dose,870
2021-04-21,Terengganu,1st Dose,535
2021-04-21,Kuala Lumpur,1st Dose,2027
2021-04-21,Labuan,1st Dose,533
2021-04-21,Putrajaya,1st Dose,13
2021-04-22,Johor,1st Dose,266
2021-04-22,Kedah,1st Dose,1376
2021-04-22,Kelantan,1st Dose,526
2021-04-22,Melaka,1st Dose,804
2021-04-22,Negeri Sembilan,1st Dose,595
2021-04-22,Pahang,1st Dose,1648
2021-04-22,Perak,1st Dose,392
2021-04-22,Perlis,1st Dose,444
2021-04-22,Penang,1st Dose,1940
2021-04-22,Sabah,1st Dose,1868
2021-04-22,Sarawak,1st Dose,503
2021-04-22,Selangor,1st Dose,419
2021-04-22,Terengganu,1st Dose,675
2021-04-22,Kuala Lumpur,1st Dose,2326
2021-04-22,Labuan,1st Dose,608
2021-04-22,Putrajaya,1st Dose,6
2021-04-23,Johor,1st Dose,0
2021-04-23,Kedah,1st Dose,0
2021-04-23,Kelantan,1st Dose,0
2021-04-23,Melaka,1st Dose,896
2021-04-23,Negeri Sembilan,1st Dose,631
2021-04-23,Pahang,1st Dose,1494
2021-04-23,Perak,1st Dose,998
2021-04-23,Perlis,1st Dose,488
2021-04-23,Penang,1st Dose,1905
2021-04-23,Sabah,1st Dose,1131
2021-04-23,Sarawak,1st Dose,2742
2021-04-23,Selangor,1st Dose,393
2021-04-23,Terengganu,1st Dose,0
2021-04-23,Kuala Lumpur,1st Dose,783
2021-04-23,Labuan,1st Dose,755
2021-04-23,Putrajaya,1st Dose,6
2021-04-24,Johor,1st Dose,127
2021-04-24,Kedah,1st Dose,1
2021-04-24,Kelantan,1st Dose,0
2021-04-24,Melaka,1st Dose,373
2021-04-24,Negeri Sembilan,1st Dose,143
2021-04-24,Pahang,1st Dose,0
2021-04-24,Perak,1st Dose,1096
2021-04-24,Perlis,1st Dose,0
2021-04-24,Penang,1st Dose,152
2021-04-24,Sabah,1st Dose,516
2021-04-24,Sarawak,1st Dose,4826
2021-04-24,Selangor,1st Dose,2
2021-04-24,Terengganu,1st Dose,0
2021-04-24,Kuala Lumpur,1st Dose,7
2021-04-24,Labuan,1st Dose,750
2021-04-24,Putrajaya,1st Dose,0
2021-04-25,Johor,1st Dose,732
2021-04-25,Kedah,1st Dose,1422
2021-04-25,Kelantan,1st Dose,223
2021-04-25,Melaka,1st Dose,0
2021-04-25,Negeri Sembilan,1st Dose,0
2021-04-25,Pahang,1st Dose,0
2021-04-25,Perak,1st Dose,1121
2021-04-25,Perlis,1st Dose,0
2021-04-25,Penang,1st Dose,0
2021-04-25,Sabah,1st Dose,193
2021-04-25,Sarawak,1st Dose,4682
2021-04-25,Selangor,1st Dose,1
2021-04-25,Terengganu,1st Dose,740
2021-04-25,Kuala Lumpur,1st Dose,0
2021-04-25,Labuan,1st Dose,0
2021-04-25,Putrajaya,1st Dose,0
2021-04-26,Johor,1st Dose,1670
2021-04-26,Kedah,1st Dose,1832
2021-04-26,Kelantan,1st Dose,1860
2021-04-26,Melaka,1st Dose,616
2021-04-26,Negeri Sembilan,1st Dose,311
2021-04-26,Pahang,1st Dose,1938
2021-04-26,Perak,1st Dose,1436
2021-04-26,Perlis,1st Dose,531
2021-04-26,Penang,1st Dose,2380
2021-04-26,Sabah,1st Dose,843
2021-04-26,Sarawak,1st Dose,3277
2021-04-26,Selangor,1st Dose,3927
2021-04-26,Terengganu,1st Dose,0
2021-04-26,Kuala Lumpur,1st Dose,181
2021-04-26,Labuan,1st Dose,570
2021-04-26,Putrajaya,1st Dose,0
2021-04-27,Johor,1st Dose,1202
2021-04-27,Kedah,1st Dose,2019
2021-04-27,Kelantan,1st Dose,2466
2021-04-27,Melaka,1st Dose,720
2021-04-27,Negeri Sembilan,1st Dose,545
2021-04-27,Pahang,1st Dose,1836
2021-04-27,Perak,1st Dose,1570
2021-04-27,Perlis,1st Dose,520
2021-04-27,Penang,1st Dose,2451
2021-04-27,Sabah,1st Dose,1113
2021-04-27,Sarawak,1st Dose,1654
2021-04-27,Selangor,1st Dose,4854
2021-04-27,Terengganu,1st Dose,949
2021-04-27,Kuala Lumpur,1st Dose,432
2021-04-27,Labuan,1st Dose,403
2021-04-27,Putrajaya,1st Dose,93
2021-04-28,Johor,1st Dose,1280
2021-04-28,Kedah,1st Dose,2185
2021-04-28,Kelantan,1st Dose,2277
2021-04-28,Melaka,1st Dose,847
2021-04-28,Negeri Sembilan,1st Dose,689
2021-04-28,Pahang,1st Dose,2833
2021-04-28,Perak,1st Dose,1448
2021-04-28,Perlis,1st Dose,1025
2021-04-28,Penang,1st Dose,3753
2021-04-28,Sabah,1st Dose,1953
2021-04-28,Sarawak,1st Dose,440
2021-04-28,Selangor,1st Dose,4100
2021-04-28,Terengganu,1st Dose,1264
2021-04-28,Kuala Lumpur,1st Dose,1489
2021-04-28,Labuan,1st Dose,555
2021-04-28,Putrajaya,1st Dose,333
2021-04-29,Johor,1st Dose,2113
2021-04-29,Kedah,1st Dose,614
2021-04-29,Kelantan,1st Dose,4
2021-04-29,Melaka,1st Dose,861
2021-04-29,Negeri Sembilan,1st Dose,723
2021-04-29,Pahang,1st Dose,1
2021-04-29,Perak,1st Dose,1
2021-04-29,Perlis,1st Dose,0
2021-04-29,Penang,1st Dose,0
2021-04-29,Sabah,1st Dose,1547
2021-04-29,Sarawak,1st Dose,318
2021-04-29,Selangor,1st Dose,65
2021-04-29,Terengganu,1st Dose,0
2021-04-29,Kuala Lumpur,1st Dose,4
2021-04-29,Labuan,1st Dose,221
2021-04-29,Putrajaya,1st Dose,0
2021-04-30,Johor,1st Dose,1
2021-04-30,Kedah,1st Dose,4
2021-04-30,Kelantan,1st Dose,0
2021-04-30,Melaka,1st Dose,951
2021-04-30,Negeri Sembilan,1st Dose,566
2021-04-30,Pahang,1st Dose,1973
2021-04-30,Perak,1st Dose,1660
2021-04-30,Perlis,1st Dose,437
2021-04-30,Penang,1st Dose,3057
2021-04-30,Sabah,1st Dose,1382
2021-04-30,Sarawak,1st Dose,1825
2021-04-30,Selangor,1st Dose,4278
2021-04-30,Terengganu,1st Dose,0
2021-04-30,Kuala Lumpur,1st Dose,953
2021-04-30,Labuan,1st Dose,711
2021-04-30,Putrajaya,1st Dose,0
2021-05-01,Johor,1st Dose,5
2021-05-01,Kedah,1st Dose,249
2021-05-01,Kelantan,1st Dose,0
2021-05-01,Melaka,1st Dose,0
2021-05-01,Negeri Sembilan,1st Dose,0
2021-05-01,Pahang,1st Dose,1
2021-05-01,Perak,1st Dose,0
2021-05-01,Perlis,1st Dose,0
2021-05-01,Penang,1st Dose,6
2021-05-01,Sabah,1st Dose,1342
2021-05-01,Sarawak,1st Dose,1327
2021-05-01,Selangor,1st Dose,0
2021-05-01,Terengganu,1st Dose,0
2021-05-01,Kuala Lumpur,1st Dose,1
2021-05-01,Labuan,1st Dose,0
2021-05-01,Putrajaya,1st Dose,0
2021-05-02,Johor,1st Dose,3741
2021-05-02,Kedah,1st Dose,252
2021-05-02,Kelantan,1st Dose,0
2021-05-02,Melaka,1st Dose,0
2021-05-02,Negeri Sembilan,1st Dose,0
2021-05-02,Pahang,1st Dose,0
2021-05-02,Perak,1st Dose,1378
2021-05-02,Perlis,1st Dose,0
2021-05-02,Penang,1st Dose,10
2021-05-02,Sabah,1st Dose,1196
2021-05-02,Sarawak,1st Dose,1081
2021-05-02,Selangor,1st Dose,1
2021-05-02,Terengganu,1st Dose,0
2021-05-02,Kuala Lumpur,1st Dose,1
2021-05-02,Labuan,1st Dose,0
2021-05-02,Putrajaya,1st Dose,0
2021-05-03,Johor,1st Dose,1789
2021-05-03,Kedah,1st Dose,1144
2021-05-03,Kelantan,1st Dose,1243
2021-05-03,Melaka,1st Dose,832
2021-05-03,Negeri Sembilan,1st Dose,2112
2021-05-03,Pahang,1st Dose,1069
2021-05-03,Perak,1st Dose,3132
2021-05-03,Perlis,1st Dose,553
2021-05-03,Penang,1st Dose,1875
2021-05-03,Sabah,1st Dose,1497
2021-05-03,Sarawak,1st Dose,819
2021-05-03,Selangor,1st Dose,3897
2021-05-03,Terengganu,1st Dose,2193
2021-05-03,Kuala Lumpur,1st Dose,1156
2021-05-03,Labuan,1st Dose,470
2021-05-03,Putrajaya,1st Dose,759
2021-05-04,Johor,1st Dose,1435
2021-05-04,Kedah,1st Dose,3125
2021-05-04,Kelantan,1st Dose,1291
2021-05-04,Melaka,1st Dose,938
2021-05-04,Negeri Sembilan,1st Dose,3373
2021-05-04,Pahang,1st Dose,2216
2021-05-04,Perak,1st Dose,3821
2021-05-04,Perlis,1st Dose,288
2021-05-04,Penang,1st Dose,2138
2021-05-04,Sabah,1st Dose,2026
2021-05-04,Sarawak,1st Dose,328
2021-05-04,Selangor,1st Dose,4200
2021-05-04,Terengganu,1st Dose,2645
2021-05-04,Kuala Lumpur,1st Dose,1354
2021-05-04,Labuan,1st Dose,520
2021-05-04,Putrajaya,1st Dose,444
2021-05-05,Johor,1st Dose,785
2021-05-05,Kedah,1st Dose,1064
2021-05-05,Kelantan,1st Dose,1457
2021-05-05,Melaka,1st Dose,650
2021-05-05,Negeri Sembilan,1st Dose,3269
2021-05-05,Pahang,1st Dose,3521
2021-05-05,Perak,1st Dose,4481
2021-05-05,Perlis,1st Dose,239
2021-05-05,Penang,1st Dose,1759
2021-05-05,Sabah,1st Dose,2767
2021-05-05,Sarawak,1st Dose,381
2021-05-05,Selangor,1st Dose,4401
2021-05-05,Terengganu,1st Dose,1762
2021-05-05,Kuala Lumpur,1st Dose,4910
2021-05-05,Labuan,1st Dose,233
2021-05-05,Putrajaya,1st Dose,458
2021-05-06,Johor,1st Dose,3753
2021-05-06,Kedah,1st Dose,2799
2021-05-06,Kelantan,1st Dose,2398
2021-05-06,Melaka,1st Dose,893
2021-05-06,Negeri Sembilan,1st Dose,1507
2021-05-06,Pahang,1st Dose,3624
2021-05-06,Perak,1st Dose,4679
2021-05-06,Perlis,1st Dose,559
2021-05-06,Penang,1st Dose,1778
2021-05-06,Sabah,1st Dose,2720
2021-05-06,Sarawak,1st Dose,165
2021-05-06,Selangor,1st Dose,5577
2021-05-06,Terengganu,1st Dose,1719
2021-05-06,Kuala Lumpur,1st Dose,3862
2021-05-06,Labuan,1st Dose,523
2021-05-06,Putrajaya,1st Dose,538
2021-05-07,Johor,1st Dose,15
2021-05-07,Kedah,1st Dose,5
2021-05-07,Kelantan,1st Dose,0
2021-05-07,Melaka,1st Dose,507
2021-05-07,Negeri Sembilan,1st Dose,2844
2021-05-07,Pahang,1st Dose,1915
2021-05-07,Perak,1st Dose,4109
2021-05-07,Perlis,1st Dose,348
2021-05-07,Penang,1st Dose,1727
2021-05-07,Sabah,1st Dose,2622
2021-05-07,Sarawak,1st Dose,7280
2021-05-07,Selangor,1st Dose,5585
2021-05-07,Terengganu,1st Dose,1
2021-05-07,Kuala Lumpur,1st Dose,4344
2021-05-07,Labuan,1st Dose,521
2021-05-07,Putrajaya,1st Dose,547
2021-05-08,Johor,1st Dose,56
2021-05-08,Kedah,1st Dose,109
2021-05-08,Kelantan,1st Dose,71
2021-05-08,Melaka,1st Dose,377
2021-05-08,Negeri Sembilan,1st Dose,385
2021-05-08,Pahang,1st Dose,32
2021-05-08,Perak,1st Dose,3293
2021-05-08,Perlis,1st Dose,0
2021-05-08,Penang,1st Dose,8
2021-05-08,Sabah,1st Dose,2164
2021-05-08,Sarawak,1st Dose,6882
2021-05-08,Selangor,1st Dose,2374
2021-05-08,Terengganu,1st Dose,0
2021-05-08,Kuala Lumpur,1st Dose,2549
2021-05-08,Labuan,1st Dose,418
2021-05-08,Putrajaya,1st Dose,1
2021-05-09,Johor,1st Dose,4219
2021-05-09,Kedah,1st Dose,2799
2021-05-09,Kelantan,1st Dose,2229
2021-05-09,Melaka,1st Dose,1
2021-05-09,Negeri Sembilan,1st Dose,0
2021-05-09,Pahang,1st Dose,8
2021-05-09,Perak,1st Dose,3359
2021-05-09,Perlis,1st Dose,0
2021-05-09,Penang,1st Dose,5
2021-05-09,Sabah,1st Dose,833
2021-05-09,Sarawak,1st Dose,6432
2021-05-09,Selangor,1st Dose,1178
2021-05-09,Terengganu,1st Dose,2320
2021-05-09,Kuala Lumpur,1st Dose,2545
2021-05-09,Labuan,1st Dose,0
2021-05-09,Putrajaya,1st Dose,0
2021-05-10,Johor,1st Dose,3503
2021-05-10,Kedah,1st Dose,2045
2021-05-10,Kelantan,1st Dose,2523
2021-05-10,Melaka,1st Dose,1059
2021-05-10,Negeri Sembilan,1st Dose,2231
2021-05-10,Pahang,1st Dose,3511
2021-05-10,Perak,1st Dose,3436
2021-05-10,Perlis,1st Dose,49
2021-05-10,Penang,1st Dose,1086
2021-05-10,Sabah,1st Dose,1221
2021-05-10,Sarawak,1st Dose,4708
2021-05-10,Selangor,1st Dose,3289
2021-05-10,Terengganu,1st Dose,2360
2021-05-10,Kuala Lumpur,1st Dose,4752
2021-05-10,Labuan,1st Dose,411
2021-05-10,Putrajaya,1st Dose,564
2021-05-11,Johor,1st Dose,2105
2021-05-11,Kedah,1st Dose,500
2021-05-11,Kelantan,1st Dose,2094
2021-05-11,Melaka,1st Dose,470
2021-05-11,Negeri Sembilan,1st Dose,2512
2021-05-11,Pahang,1st Dose,3052
2021-05-11,Perak,1st Dose,3916
2021-05-11,Perlis,1st Dose,33
2021-05-11,Penang,1st Dose,667
2021-05-11,Sabah,1st Dose,1395
2021-05-11,Sarawak,1st Dose,2908
2021-05-11,Selangor,1st Dose,3166
2021-05-11,Terengganu,1st Dose,1778
2021-05-11,Kuala Lumpur,1st Dose,4802
2021-05-11,Labuan,1st Dose,417
2021-05-11,Putrajaya,1st Dose,734
2021-05-12,Johor,1st Dose,131
2021-05-12,Kedah,1st Dose,110
2021-05-12,Kelantan,1st Dose,13
2021-05-12,Melaka,1st Dose,32
2021-05-12,Negeri Sembilan,1st Dose,107
2021-05-12,Pahang,1st Dose,531
2021-05-12,Perak,1st Dose,38
2021-05-12,Perlis,1st Dose,32
2021-05-12,Penang,1st Dose,395
2021-05-12,Sabah,1st Dose,823
2021-05-12,Sarawak,1st Dose,372
2021-05-12,Selangor,1st Dose,2724
2021-05-12,Terengganu,1st Dose,700
2021-05-12,Kuala Lumpur,1st Dose,3592
2021-05-12,Labuan,1st Dose,470
2021-05-12,Putrajaya,1st Dose,278
2021-05-13,Johor,1st Dose,0
2021-05-13,Kedah,1st Dose,0
2021-05-13,Kelantan,1st Dose,0
2021-05-13,Melaka,1st Dose,0
2021-05-13,Negeri Sembilan,1st Dose,0
2021-05-13,Pahang,1st Dose,0
2021-05-13,Perak,1st Dose,0
2021-05-13,Perlis,1st Dose,0
2021-05-13,Penang,1st Dose,0
2021-05-13,Sabah,1st Dose,0
2021-05-13,Sarawak,1st Dose,71
2021-05-13,Selangor,1st Dose,36
2021-05-13,Terengganu,1st Dose,1
2021-05-13,Kuala Lumpur,1st Dose,5
2021-05-13,Labuan,1st Dose,0
2021-05-13,Putrajaya,1st Dose,0
2021-05-14,Johor,1st Dose,0
2021-05-14,Kedah,1st Dose,0
2021-05-14,Kelantan,1st Dose,0
2021-05-14,Melaka,1st Dose,1
2021-05-14,Negeri Sembilan,1st Dose,0
2021-05-14,Pahang,1st Dose,1
2021-05-14,Perak,1st Dose,0
2021-05-14,Perlis,1st Dose,0
2021-05-14,Penang,1st Dose,0
2021-05-14,Sabah,1st Dose,0
2021-05-14,Sarawak,1st Dose,46
2021-05-14,Selangor,1st Dose,13
2021-05-14,Terengganu,1st Dose,0
2021-05-14,Kuala Lumpur,1st Dose,0
2021-05-14,Labuan,1st Dose,0
2021-05-14,Putrajaya,1st Dose,0
2021-05-15,Johor,1st Dose,7
2021-05-15,Kedah,1st Dose,0
2021-05-15,Kelantan,1st Dose,4
2021-05-15,Melaka,1st Dose,0
2021-05-15,Negeri Sembilan,1st Dose,1
2021-05-15,Pahang,1st Dose,1
2021-05-15,Perak,1st Dose,0
2021-05-15,Perlis,1st Dose,0
2021-05-15,Penang,1st Dose,1
2021-05-15,Sabah,1st Dose,1
2021-05-15,Sarawak,1st Dose,138
2021-05-15,Selangor,1st Dose,982
2021-05-15,Terengganu,1st Dose,0
2021-05-15,Kuala Lumpur,1st Dose,8812
2021-05-15,Labuan,1st Dose,432
2021-05-15,Putrajaya,1st Dose,0
2021-05-16,Johor,1st Dose,1
2021-05-16,Kedah,1st Dose,0
2021-05-16,Kelantan,1st Dose,15
2021-05-16,Melaka,1st Dose,0
2021-05-16,Negeri Sembilan,1st Dose,0
2021-05-16,Pahang,1st Dose,0
2021-05-16,Perak,1st Dose,0
2021-05-16,Perlis,1st Dose,0
2021-05-16,Penang,1st Dose,0
2021-05-16,Sabah,1st Dose,0
2021-05-16,Sarawak,1st Dose,0
2021-05-16,Selangor,1st Dose,986
2021-05-16,Terengganu,1st Dose,1
2021-05-16,Kuala Lumpur,1st Dose,9031
2021-05-16,Labuan,1st Dose,0
2021-05-16,Putrajaya,1st Dose,0
2021-05-17,Johor,1st Dose,4131
2021-05-17,Kedah,1st Dose,143
2021-05-17,Kelantan,1st Dose,1483
2021-05-17,Melaka,1st Dose,34
2021-05-17,Negeri Sembilan,1st Dose,1999
2021-05-17,Pahang,1st Dose,217
2021-05-17,Perak,1st Dose,1547
2021-05-17,Perlis,1st Dose,400
2021-05-17,Penang,1st Dose,512
2021-05-17,Sabah,1st Dose,1845
2021-05-17,Sarawak,1st Dose,261
2021-05-17,Selangor,1st Dose,4208
2021-05-17,Terengganu,1st Dose,2230
